0.34 0.36 0.00 0.00 0.3432 0.1403 0.3568 0.5597
0.34 0.36 0.00 0.00 0.3432 0.1413 0.3568 0.5587
0.34 0.36 0.00 0.00 0.3441 0.1416 0.3559 0.5584
0.34 0.36 0.00 0.00 0.344 0.1422 0.356 0.5578
0.34 0.36 0.00 0.00 0.3435 0.1424 0.3565 0.5576
0.33 0.36 0.00 0.00 0.3433 0.1433 0.3567 0.5567
0.33 0.35 0.00 0.00 0.3442 0.1436 0.3558 0.5564
0.33 0.35 0.00 0.00 0.3444 0.1442 0.3556 0.5558
0.33 0.35 0.00 0.00 0.344 0.1443 0.356 0.5557
0.33 0.35 0.00 0.00 0.3436 0.1452 0.3564 0.5548
0.33 0.35 0.00 0.00 0.3438 0.1459 0.3562 0.5541
0.33 0.35 0.00 0.00 0.3446 0.1464 0.3554 0.5536
0.33 0.35 0.00 0.00 0.3443 0.1467 0.3557 0.5533
0.33 0.35 0.00 0.00 0.3438 0.1474 0.3562 0.5526
0.33 0.35 0.00 0.00 0.3443 0.1481 0.3557 0.5519
0.33 0.34 0.00 0.00 0.3445 0.1489 0.3555 0.5511
0.33 0.34 0.00 0.00 0.3447 0.1492 0.3553 0.5508
0.32 0.34 0.00 0.00 0.3443 0.1498 0.3557 0.5502
0.32 0.34 0.00 0.00 0.3441 0.1503 0.3559 0.5497
0.32 0.34 0.00 0.00 0.3444 0.1512 0.3556 0.5488
0.32 0.34 0.00 0.00 0.3454 0.1511 0.3546 0.5489
0.32 0.34 0.00 0.00 0.3451 0.1518 0.3549 0.5482
0.32 0.34 0.00 0.00 0.3444 0.1519 0.3556 0.5481
0.32 0.34 0.00 0.00 0.3445 0.1529 0.3555 0.5471
0.32 0.34 0.00 0.00 0.3454 0.1528 0.3546 0.5472
0.32 0.33 0.00 0.00 0.3454 0.1536 0.3546 0.5464
0.32 0.34 0.00 0.00 0.3442 0.154 0.3558 0.546
0.32 0.33 0.00 0.00 0.3446 0.155 0.3554 0.545
0.32 0.33 0.00 0.00 0.3449 0.1555 0.3551 0.5445
0.31 0.33 0.00 0.00 0.3451 0.1561 0.3549 0.5439
0.31 0.33 0.00 0.00 0.3444 0.1567 0.3556 0.5433
0.31 0.33 0.00 0.00 0.3443 0.1578 0.3557 0.5422
0.31 0.33 0.00 0.00 0.3447 0.1587 0.3553 0.5413
0.31 0.33 0.00 0.00 0.3447 0.1592 0.3553 0.5408
0.31 0.33 0.00 0.00 0.3446 0.1598 0.3554 0.5402
0.31 0.33 0.00 0.00 0.3439 0.1605 0.3561 0.5395
0.30 0.32 0.00 0.00 0.3443 0.1616 0.3557 0.5384
0.30 0.32 0.00 0.00 0.3445 0.1622 0.3555 0.5378
0.30 0.32 0.00 0.00 0.3446 0.1627 0.3554 0.5373
0.30 0.32 0.00 0.00 0.3439 0.1635 0.3561 0.5365
0.30 0.32 0.00 0.00 0.344 0.1645 0.356 0.5355
0.30 0.32 0.00 0.00 0.3445 0.1655 0.3555 0.5345
0.30 0.32 0.00 0.00 0.3446 0.1658 0.3554 0.5342
0.30 0.32 0.00 0.00 0.3442 0.1666 0.3558 0.5334
0.29 0.31 0.00 0.00 0.3438 0.1674 0.3562 0.5326
0.29 0.31 0.00 0.00 0.3443 0.1685 0.3557 0.5315
0.29 0.31 0.00 0.00 0.3443 0.169 0.3557 0.531
0.29 0.31 0.00 0.00 0.3442 0.1697 0.3558 0.5303
0.29 0.31 0.00 0.00 0.3436 0.1704 0.3564 0.5296
0.29 0.31 0.00 0.00 0.3441 0.1716 0.3559 0.5284
0.29 0.31 0.00 0.00 0.3439 0.1716 0.3561 0.5284
0.29 0.31 0.00 0.00 0.3438 0.1724 0.3562 0.5276
0.28 0.31 0.00 0.00 0.343 0.1732 0.357 0.5268
0.28 0.30 0.00 0.00 0.3436 0.1744 0.3564 0.5256
0.28 0.30 0.00 0.00 0.3435 0.1751 0.3565 0.5249
0.28 0.30 0.00 0.00 0.3436 0.1756 0.3564 0.5244
0.28 0.30 0.00 0.00 0.3429 0.1765 0.3571 0.5235
0.28 0.30 0.00 0.00 0.3435 0.1774 0.3565 0.5226
0.28 0.30 0.00 0.00 0.3437 0.1785 0.3563 0.5215
0.27 0.30 0.00 0.00 0.3437 0.1792 0.3563 0.5208
0.27 0.29 0.00 0.00 0.3434 0.1801 0.3566 0.5199
0.27 0.29 0.00 0.00 0.3432 0.181 0.3568 0.519
0.27 0.29 0.00 0.00 0.3437 0.1821 0.3563 0.5179
0.27 0.29 0.00 0.00 0.3437 0.1826 0.3563 0.5174
0.27 0.29 0.00 0.00 0.3434 0.1834 0.3566 0.5166
0.26 0.29 0.00 0.00 0.3433 0.1844 0.3567 0.5156
0.26 0.28 0.00 0.00 0.3438 0.1856 0.3562 0.5144
0.26 0.28 0.00 0.00 0.3437 0.1864 0.3563 0.5136
0.26 0.28 0.00 0.00 0.3437 0.1869 0.3563 0.5131
0.26 0.28 0.00 0.00 0.3434 0.1882 0.3566 0.5118
0.26 0.28 0.00 0.00 0.3437 0.1891 0.3563 0.5109
0.26 0.28 0.00 0.00 0.344 0.1902 0.356 0.5098
0.26 0.28 0.00 0.00 0.3436 0.1902 0.3564 0.5098
0.25 0.28 0.00 0.00 0.3435 0.1912 0.3565 0.5088
0.25 0.27 0.00 0.00 0.3433 0.192 0.3567 0.508
0.25 0.27 0.00 0.00 0.3436 0.1932 0.3564 0.5068
0.25 0.27 0.00 0.00 0.3433 0.194 0.3567 0.506
0.25 0.27 0.00 0.00 0.3431 0.1949 0.3569 0.5051
0.24 0.27 0.00 0.00 0.3428 0.1958 0.3572 0.5042
0.24 0.27 0.00 0.00 0.3432 0.1968 0.3568 0.5032
0.24 0.27 0.00 0.00 0.3431 0.1979 0.3569 0.5021
0.24 0.26 0.00 0.00 0.3429 0.1985 0.3571 0.5015
0.24 0.26 0.00 0.00 0.3426 0.1998 0.3574 0.5002
0.24 0.26 0.00 0.00 0.3429 0.2007 0.3571 0.4993
0.24 0.26 0.00 0.00 0.3429 0.2017 0.3571 0.4983
0.23 0.26 0.00 0.00 0.3427 0.2025 0.3573 0.4975
0.23 0.26 0.00 0.00 0.3425 0.2037 0.3575 0.4963
0.23 0.25 0.00 0.00 0.3426 0.205 0.3574 0.495
0.23 0.25 0.00 0.00 0.3429 0.2059 0.3571 0.4941
0.23 0.25 0.00 0.00 0.3426 0.2067 0.3574 0.4933
0.22 0.25 0.00 0.00 0.3424 0.2075 0.3576 0.4925
0.22 0.25 0.00 0.00 0.3426 0.2088 0.3574 0.4912
0.22 0.25 0.00 0.00 0.3429 0.2098 0.3571 0.4902
0.22 0.24 0.00 0.00 0.3427 0.2106 0.3573 0.4894
0.22 0.24 0.00 0.00 0.3424 0.2115 0.3576 0.4885
0.22 0.24 0.00 0.00 0.3423 0.2129 0.3577 0.4871
0.21 0.24 0.00 0.00 0.3426 0.214 0.3574 0.486
0.21 0.24 0.00 0.00 0.3425 0.2148 0.3575 0.4852
0.21 0.24 0.00 0.00 0.3423 0.2156 0.3577 0.4844
0.21 0.24 0.00 0.00 0.3417 0.2168 0.3583 0.4832
0.21 0.23 0.00 0.00 0.3421 0.2179 0.3579 0.4821
0.21 0.23 0.00 0.00 0.342 0.2187 0.358 0.4813
0.20 0.23 0.00 0.00 0.342 0.2196 0.358 0.4804
0.20 0.23 0.00 0.00 0.3414 0.2204 0.3586 0.4796
0.20 0.23 0.00 0.00 0.342 0.2216 0.358 0.4784
0.20 0.22 0.00 0.00 0.3423 0.2228 0.3577 0.4772
0.20 0.22 0.00 0.00 0.3421 0.2235 0.3579 0.4765
0.20 0.22 0.00 0.00 0.3417 0.2244 0.3583 0.4756
0.19 0.22 0.00 0.00 0.3417 0.2255 0.3583 0.4745
0.19 0.22 0.00 0.00 0.3421 0.2266 0.3579 0.4734
0.19 0.22 0.00 0.00 0.342 0.2273 0.358 0.4727
0.19 0.22 0.00 0.00 0.3419 0.2283 0.3581 0.4717
0.19 0.22 0.00 0.00 0.3416 0.2292 0.3584 0.4708
0.19 0.21 0.00 0.00 0.3422 0.2304 0.3578 0.4696
0.19 0.21 0.00 0.00 0.3422 0.2312 0.3578 0.4688
0.18 0.21 0.00 0.00 0.3418 0.232 0.3582 0.468
0.18 0.21 0.00 0.00 0.3416 0.2331 0.3584 0.4669
0.18 0.21 0.00 0.00 0.342 0.2342 0.358 0.4658
0.18 0.20 0.00 0.00 0.3424 0.2353 0.3576 0.4647
0.18 0.20 0.00 0.00 0.3421 0.2356 0.3579 0.4644
0.18 0.20 0.00 0.00 0.3417 0.2365 0.3583 0.4635
0.17 0.20 0.00 0.00 0.3419 0.2378 0.3581 0.4622
0.17 0.20 0.00 0.00 0.3425 0.2391 0.3575 0.4609
0.17 0.20 0.00 0.00 0.3424 0.2398 0.3576 0.4602
0.17 0.20 0.00 0.00 0.342 0.2405 0.358 0.4595
0.17 0.19 0.00 0.00 0.3418 0.2416 0.3582 0.4584
0.17 0.19 0.00 0.00 0.3424 0.2428 0.3576 0.4572
0.17 0.19 0.00 0.00 0.3427 0.2436 0.3573 0.4564
0.16 0.19 0.00 0.00 0.3423 0.2441 0.3577 0.4559
0.16 0.19 0.00 0.00 0.3421 0.2452 0.3579 0.4548
0.16 0.19 0.00 0.00 0.3421 0.246 0.3579 0.454
0.16 0.18 0.00 0.00 0.3427 0.2471 0.3573 0.4529
0.16 0.18 0.00 0.00 0.3425 0.2476 0.3575 0.4524
0.16 0.18 0.00 0.00 0.3419 0.2485 0.3581 0.4515
0.15 0.18 0.00 0.00 0.3419 0.2497 0.3581 0.4503
0.15 0.18 0.00 0.00 0.3424 0.2505 0.3576 0.4495
0.15 0.18 0.00 0.00 0.3419 0.2511 0.3581 0.4489
0.15 0.18 0.00 0.00 0.3417 0.2519 0.3583 0.4481
0.15 0.18 0.00 0.00 0.3417 0.2531 0.3583 0.4469
0.15 0.17 0.00 0.00 0.3422 0.2541 0.3578 0.4459
0.15 0.17 0.00 0.00 0.3421 0.2547 0.3579 0.4453
0.14 0.17 0.00 0.00 0.3417 0.2552 0.3583 0.4448
0.14 0.17 0.00 0.00 0.3417 0.2567 0.3583 0.4433
0.14 0.17 0.00 0.00 0.3422 0.2574 0.3578 0.4426
0.14 0.17 0.00 0.00 0.3424 0.2578 0.3576 0.4422
0.14 0.17 0.00 0.00 0.3422 0.2582 0.3578 0.4418
0.14 0.17 0.00 0.00 0.3417 0.2592 0.3583 0.4408
0.14 0.16 0.00 0.00 0.342 0.2601 0.358 0.4399
0.14 0.16 0.00 0.00 0.3426 0.2604 0.3574 0.4396
0.14 0.16 0.00 0.00 0.3425 0.261 0.3575 0.439
0.13 0.16 0.00 0.00 0.3413 0.2611 0.3587 0.4389
0.13 0.16 0.00 0.00 0.3412 0.2618 0.3588 0.4382
0.13 0.16 0.00 0.00 0.3412 0.2625 0.3588 0.4375
0.13 0.16 0.00 0.00 0.3417 0.2628 0.3583 0.4372
0.13 0.16 0.00 0.00 0.3415 0.2633 0.3585 0.4367
0.13 0.16 0.00 0.00 0.3416 0.2643 0.3584 0.4357
0.13 0.15 0.00 0.00 0.3421 0.265 0.3579 0.435
0.13 0.15 0.00 0.00 0.3427 0.2657 0.3573 0.4343
0.13 0.15 0.00 0.00 0.3427 0.2664 0.3573 0.4336
0.13 0.15 0.00 0.00 0.3425 0.2673 0.3575 0.4327
0.12 0.15 0.00 0.00 0.3426 0.268 0.3574 0.432
0.12 0.15 0.00 0.00 0.3426 0.2686 0.3574 0.4314
0.12 0.15 0.00 0.00 0.3426 0.2692 0.3574 0.4308
0.12 0.15 0.00 0.00 0.3422 0.2697 0.3578 0.4303
0.12 0.15 0.00 0.00 0.3422 0.2707 0.3578 0.4293
0.12 0.14 0.00 0.00 0.3425 0.2713 0.3575 0.4287
0.12 0.14 0.00 0.00 0.3425 0.2719 0.3575 0.4281
0.12 0.14 0.00 0.00 0.3417 0.2725 0.3583 0.4275
0.11 0.14 0.00 0.00 0.3413 0.2733 0.3587 0.4267
0.11 0.14 0.00 0.00 0.3411 0.2739 0.3589 0.4261
0.11 0.14 0.00 0.00 0.3407 0.2744 0.3593 0.4256
0.11 0.14 0.00 0.00 0.3405 0.275 0.3595 0.425
0.11 0.14 0.00 0.00 0.3399 0.276 0.3601 0.424
0.11 0.14 0.00 0.00 0.3402 0.2771 0.3598 0.4229
0.10 0.14 0.00 0.00 0.3403 0.2779 0.3597 0.4221
0.10 0.13 0.00 0.00 0.3406 0.279 0.3594 0.421
0.10 0.13 0.00 0.00 0.3401 0.2799 0.3599 0.4201
0.10 0.13 0.00 0.00 0.3401 0.281 0.3599 0.419
0.10 0.13 0.00 0.00 0.3402 0.2821 0.3598 0.4179
0.10 0.13 0.00 0.00 0.3398 0.2824 0.3602 0.4176
0.09 0.13 0.00 0.00 0.3397 0.2834 0.3603 0.4166
0.09 0.13 0.00 0.00 0.3392 0.2849 0.3608 0.4151
0.09 0.12 0.00 0.00 0.3395 0.286 0.3605 0.414
0.09 0.12 0.00 0.00 0.3393 0.2872 0.3607 0.4128
0.09 0.12 0.00 0.00 0.3391 0.2878 0.3609 0.4122
0.08 0.12 0.00 0.00 0.3395 0.2888 0.3605 0.4112
0.08 0.12 0.00 0.00 0.3397 0.2892 0.3603 0.4108
0.08 0.12 0.00 0.00 0.3398 0.2898 0.3602 0.4102
0.08 0.12 0.00 0.00 0.3398 0.2904 0.3602 0.4096
0.08 0.12 0.00 0.00 0.3396 0.291 0.3604 0.409
0.08 0.11 0.00 0.00 0.34 0.2924 0.36 0.4076
0.08 0.11 0.00 0.00 0.3404 0.2931 0.3596 0.4069
0.08 0.11 0.00 0.00 0.3402 0.2937 0.3598 0.4063
0.08 0.11 0.00 0.00 0.3403 0.2945 0.3597 0.4055
0.08 0.11 0.00 0.00 0.3404 0.2952 0.3596 0.4048
0.07 0.11 0.00 0.00 0.3407 0.296 0.3593 0.404
0.07 0.10 0.00 0.00 0.3408 0.2971 0.3592 0.4029
0.07 0.10 0.00 0.00 0.3408 0.2978 0.3592 0.4022
0.07 0.10 0.00 0.00 0.3412 0.299 0.3588 0.401
0.07 0.10 0.00 0.00 0.3415 0.2996 0.3585 0.4004
0.07 0.10 0.00 0.00 0.3418 0.3006 0.3582 0.3994
0.07 0.09 0.00 0.00 0.3419 0.3013 0.3581 0.3987
0.07 0.09 0.00 0.00 0.342 0.3028 0.358 0.3972
0.06 0.09 0.00 0.00 0.3424 0.3036 0.3576 0.3964
0.06 0.09 0.00 0.00 0.3424 0.3045 0.3576 0.3955
0.06 0.09 0.00 0.00 0.3425 0.3052 0.3575 0.3948
0.06 0.09 0.00 0.00 0.3418 0.306 0.3582 0.394
0.06 0.09 0.00 0.00 0.3419 0.3069 0.3581 0.3931
0.06 0.08 0.00 0.00 0.3419 0.3078 0.3581 0.3922
0.06 0.08 0.00 0.00 0.3417 0.3087 0.3583 0.3913
0.05 0.08 0.00 0.00 0.3412 0.3097 0.3588 0.3903
0.05 0.08 0.00 0.00 0.3412 0.3108 0.3588 0.3892
0.05 0.08 0.00 0.00 0.3414 0.3118 0.3586 0.3882
0.05 0.08 0.00 0.00 0.3411 0.3124 0.3589 0.3876
0.05 0.08 0.00 0.00 0.341 0.3135 0.359 0.3865
0.04 0.07 0.00 0.00 0.3408 0.3146 0.3592 0.3854
0.04 0.07 0.00 0.00 0.3411 0.3157 0.3589 0.3843
0.04 0.07 0.00 0.00 0.341 0.3165 0.359 0.3835
0.04 0.07 0.00 0.00 0.3407 0.3177 0.3593 0.3823
0.04 0.07 0.00 0.00 0.3403 0.3188 0.3597 0.3812
0.03 0.07 0.00 0.00 0.3406 0.3201 0.3594 0.3799
0.03 0.06 0.00 0.00 0.3402 0.3209 0.3598 0.3791
0.03 0.06 0.00 0.00 0.3398 0.3221 0.3602 0.3779
0.03 0.06 0.00 0.00 0.3395 0.3233 0.3605 0.3767
0.03 0.06 0.00 0.00 0.3397 0.3244 0.3603 0.3756
0.02 0.06 0.00 0.00 0.3394 0.3254 0.3606 0.3746
0.02 0.06 0.00 0.00 0.3393 0.3264 0.3607 0.3736
0.02 0.06 0.00 0.00 0.3387 0.3276 0.3613 0.3724
0.02 0.05 0.00 0.00 0.3389 0.3285 0.3611 0.3715
0.02 0.05 0.00 0.00 0.3393 0.3296 0.3607 0.3704
0.01 0.05 0.00 0.00 0.3391 0.3305 0.3609 0.3695
0.01 0.05 0.00 0.00 0.3387 0.3321 0.3613 0.3679
0.01 0.05 0.00 0.00 0.3387 0.3331 0.3613 0.3669
0.01 0.04 0.00 0.00 0.3394 0.3345 0.3606 0.3655
0.01 0.04 0.00 0.00 0.3393 0.3352 0.3607 0.3648
0.00 0.04 0.00 0.00 0.3389 0.3363 0.3611 0.3637
0.00 0.04 0.00 0.00 0.3389 0.3377 0.3611 0.3623
0.00 0.04 0.00 0.00 0.3393 0.3386 0.3607 0.3614
-0.00 0.03 0.00 0.00 0.3395 0.3398 0.3605 0.3602
-0.00 0.03 0.00 0.00 0.3392 0.3406 0.3608 0.3594
-0.01 0.03 0.00 0.00 0.3391 0.3425 0.3609 0.3575
-0.01 0.03 0.00 0.00 0.3394 0.3433 0.3606 0.3567
-0.01 0.02 0.00 0.00 0.3402 0.3454 0.3598 0.3546
-0.01 0.02 0.00 0.00 0.3402 0.3458 0.3598 0.3542
-0.01 0.02 0.00 0.00 0.3394 0.3478 0.3606 0.3522
-0.02 0.02 0.00 0.00 0.3395 0.3486 0.3605 0.3514
-0.02 0.02 0.00 0.00 0.3407 0.3499 0.3593 0.3501
-0.02 0.01 0.00 0.00 0.3408 0.3507 0.3592 0.3493
-0.02 0.01 0.00 0.00 0.3401 0.3522 0.3599 0.3478
-0.02 0.01 0.00 0.00 0.3401 0.3534 0.3599 0.3466
-0.02 0.01 0.00 0.00 0.3408 0.3546 0.3592 0.3454
-0.02 0.01 0.00 0.00 0.3413 0.3555 0.3587 0.3445
-0.03 0.00 0.00 0.00 0.3411 0.3564 0.3589 0.3436
-0.03 0.00 0.00 0.00 0.341 0.3575 0.359 0.3425
-0.03 0.00 0.00 0.00 0.3414 0.3585 0.3586 0.3415
-0.03 -0.00 0.00 0.00 0.3416 0.3593 0.3584 0.3407
-0.03 -0.00 0.00 0.00 0.3419 0.3602 0.3581 0.3398
-0.03 -0.00 0.00 0.00 0.3414 0.361 0.3586 0.339
-0.03 -0.01 0.00 0.00 0.3419 0.3627 0.3581 0.3373
-0.04 -0.01 0.00 0.00 0.3421 0.3633 0.3579 0.3367
-0.04 -0.01 0.00 0.00 0.3427 0.3647 0.3573 0.3353
-0.04 -0.01 0.00 0.00 0.3423 0.3655 0.3577 0.3345
-0.04 -0.01 0.00 0.00 0.3425 0.3662 0.3575 0.3338
-0.04 -0.02 0.00 0.00 0.3428 0.3671 0.3572 0.3329
-0.04 -0.02 0.00 0.00 0.3428 0.3677 0.3572 0.3323
-0.04 -0.02 0.00 0.00 0.3427 0.3688 0.3573 0.3312
-0.05 -0.02 0.00 0.00 0.3425 0.3697 0.3575 0.3303
-0.05 -0.02 0.00 0.00 0.3428 0.3708 0.3572 0.3292
-0.05 -0.02 0.00 0.00 0.3428 0.3715 0.3572 0.3285
-0.05 -0.03 0.00 0.00 0.3428 0.3728 0.3572 0.3272
-0.05 -0.03 0.00 0.00 0.3425 0.3737 0.3575 0.3263
-0.05 -0.03 0.00 0.00 0.3426 0.3747 0.3574 0.3253
-0.05 -0.03 0.00 0.00 0.3429 0.3753 0.3571 0.3247
-0.06 -0.03 0.00 0.00 0.3427 0.3759 0.3573 0.3241
-0.06 -0.03 0.00 0.00 0.3424 0.3766 0.3576 0.3234
-0.06 -0.03 0.00 0.00 0.3421 0.3774 0.3579 0.3226
-0.06 -0.03 0.00 0.00 0.3423 0.3783 0.3577 0.3217
-0.06 -0.04 0.00 0.00 0.3422 0.3791 0.3578 0.3209
-0.06 -0.04 0.00 0.00 0.342 0.3797 0.358 0.3203
-0.06 -0.04 0.00 0.00 0.3418 0.3806 0.3582 0.3194
-0.07 -0.04 0.00 0.00 0.3417 0.3811 0.3583 0.3189
-0.07 -0.04 0.00 0.00 0.3418 0.3819 0.3582 0.3181
-0.07 -0.04 0.00 0.00 0.3415 0.3826 0.3585 0.3174
-0.07 -0.04 0.00 0.00 0.3414 0.3838 0.3586 0.3162
-0.07 -0.04 0.00 0.00 0.3415 0.3844 0.3585 0.3156
-0.07 -0.04 0.00 0.00 0.3414 0.3854 0.3586 0.3146
-0.07 -0.05 0.00 0.00 0.3413 0.3858 0.3587 0.3142
-0.08 -0.05 0.00 0.00 0.3411 0.3869 0.3589 0.3131
-0.08 -0.05 0.00 0.00 0.3412 0.3876 0.3588 0.3124
-0.08 -0.05 0.00 0.00 0.3412 0.3883 0.3588 0.3117
-0.08 -0.05 0.00 0.00 0.3412 0.3891 0.3588 0.3109
-0.08 -0.05 0.00 0.00 0.3409 0.3895 0.3591 0.3105
-0.08 -0.05 0.00 0.00 0.3412 0.3906 0.3588 0.3094
-0.08 -0.05 0.00 0.00 0.3413 0.3909 0.3587 0.3091
-0.08 -0.06 0.00 0.00 0.3412 0.3918 0.3588 0.3082
-0.09 -0.06 0.00 0.00 0.3411 0.3924 0.3589 0.3076
-0.09 -0.06 0.00 0.00 0.341 0.3935 0.359 0.3065
-0.09 -0.06 0.00 0.00 0.3413 0.3941 0.3587 0.3059
-0.09 -0.06 0.00 0.00 0.3414 0.3949 0.3586 0.3051
-0.09 -0.06 0.00 0.00 0.3412 0.3953 0.3588 0.3047
-0.09 -0.06 0.00 0.00 0.3411 0.3964 0.3589 0.3036
-0.09 -0.06 0.00 0.00 0.3414 0.397 0.3586 0.303
-0.09 -0.06 0.00 0.00 0.3414 0.3976 0.3586 0.3024
-0.10 -0.07 0.00 0.00 0.3412 0.3983 0.3588 0.3017
-0.10 -0.07 0.00 0.00 0.341 0.3992 0.359 0.3008
-0.10 -0.07 0.00 0.00 0.3414 0.4001 0.3586 0.2999
-0.10 -0.07 0.00 0.00 0.3417 0.4007 0.3583 0.2993
-0.10 -0.07 0.00 0.00 0.3416 0.4009 0.3584 0.2991
-0.10 -0.07 0.00 0.00 0.3414 0.4017 0.3586 0.2983
-0.10 -0.07 0.00 0.00 0.3418 0.4025 0.3582 0.2975
-0.10 -0.07 0.00 0.00 0.342 0.4029 0.358 0.2971
-0.10 -0.08 0.00 0.00 0.3417 0.4033 0.3583 0.2967
-0.10 -0.08 0.00 0.00 0.3414 0.404 0.3586 0.296
-0.11 -0.08 0.00 0.00 0.3418 0.405 0.3582 0.295
-0.11 -0.08 0.00 0.00 0.3423 0.4054 0.3577 0.2946
-0.11 -0.08 0.00 0.00 0.3422 0.4063 0.3578 0.2937
-0.11 -0.08 0.00 0.00 0.342 0.4071 0.358 0.2929
-0.11 -0.08 0.00 0.00 0.3418 0.408 0.3582 0.292
-0.11 -0.09 0.00 0.00 0.3423 0.4087 0.3577 0.2913
-0.11 -0.09 0.00 0.00 0.3422 0.4089 0.3578 0.2911
-0.11 -0.09 0.00 0.00 0.3419 0.4097 0.3581 0.2903
-0.11 -0.09 0.00 0.00 0.3417 0.4105 0.3583 0.2895
-0.12 -0.09 0.00 0.00 0.3419 0.4111 0.3581 0.2889
-0.12 -0.09 0.00 0.00 0.3422 0.4121 0.3578 0.2879
-0.12 -0.09 0.00 0.00 0.3419 0.4124 0.3581 0.2876
-0.12 -0.09 0.00 0.00 0.3415 0.4136 0.3585 0.2864
-0.12 -0.09 0.00 0.00 0.3415 0.414 0.3585 0.286
-0.12 -0.10 0.00 0.00 0.3422 0.4156 0.3578 0.2844
-0.12 -0.10 0.00 0.00 0.3421 0.4158 0.3579 0.2842
-0.13 -0.10 0.00 0.00 0.3413 0.4169 0.3587 0.2831
-0.13 -0.10 0.00 0.00 0.3414 0.4174 0.3586 0.2826
-0.13 -0.10 0.00 0.00 0.3417 0.4183 0.3583 0.2817
-0.13 -0.10 0.00 0.00 0.3417 0.4188 0.3583 0.2812
-0.13 -0.10 0.00 0.00 0.3411 0.4197 0.3589 0.2803
-0.13 -0.10 0.00 0.00 0.3409 0.4205 0.3591 0.2795
-0.13 -0.10 0.00 0.00 0.3411 0.4213 0.3589 0.2787
-0.13 -0.11 0.00 0.00 0.3412 0.4219 0.3588 0.2781
-0.14 -0.11 0.00 0.00 0.3409 0.4224 0.3591 0.2776
-0.14 -0.11 0.00 0.00 0.3406 0.4236 0.3594 0.2764
-0.14 -0.11 0.00 0.00 0.3407 0.4242 0.3593 0.2758
-0.14 -0.11 0.00 0.00 0.341 0.4249 0.359 0.2751
-0.14 -0.11 0.00 0.00 0.3411 0.4256 0.3589 0.2744
-0.14 -0.11 0.00 0.00 0.3405 0.426 0.3595 0.274
-0.14 -0.11 0.00 0.00 0.3407 0.4271 0.3593 0.2729
-0.14 -0.11 0.00 0.00 0.3411 0.4278 0.3589 0.2722
-0.15 -0.12 0.00 0.00 0.3413 0.4287 0.3587 0.2713
-0.15 -0.12 0.00 0.00 0.341 0.4293 0.359 0.2707
-0.15 -0.12 0.00 0.00 0.3408 0.4302 0.3592 0.2698
-0.15 -0.12 0.00 0.00 0.3414 0.431 0.3586 0.269
-0.15 -0.12 0.00 0.00 0.3414 0.4315 0.3586 0.2685
-0.15 -0.12 0.00 0.00 0.3412 0.4324 0.3588 0.2676
-0.15 -0.12 0.00 0.00 0.3408 0.4331 0.3592 0.2669
-0.15 -0.13 0.00 0.00 0.3412 0.434 0.3588 0.266
-0.16 -0.13 0.00 0.00 0.3415 0.4347 0.3585 0.2653
-0.16 -0.13 0.00 0.00 0.3419 0.4357 0.3581 0.2643
-0.16 -0.13 0.00 0.00 0.3415 0.4363 0.3585 0.2637
-0.16 -0.13 0.00 0.00 0.3414 0.4375 0.3586 0.2625
-0.16 -0.13 0.00 0.00 0.3416 0.4381 0.3584 0.2619
-0.16 -0.13 0.00 0.00 0.3419 0.4389 0.3581 0.2611
-0.16 -0.14 0.00 0.00 0.3418 0.4397 0.3582 0.2603
-0.16 -0.14 0.00 0.00 0.3419 0.4407 0.3581 0.2593
-0.17 -0.14 0.00 0.00 0.3422 0.4417 0.3578 0.2583
-0.17 -0.14 0.00 0.00 0.3426 0.4422 0.3574 0.2578
-0.17 -0.14 0.00 0.00 0.3423 0.4429 0.3577 0.2571
-0.17 -0.14 0.00 0.00 0.3421 0.4433 0.3579 0.2567
-0.17 -0.14 0.00 0.00 0.3422 0.4443 0.3578 0.2557
-0.17 -0.15 0.00 0.00 0.3425 0.445 0.3575 0.255
-0.17 -0.15 0.00 0.00 0.3423 0.4459 0.3577 0.2541
-0.17 -0.15 0.00 0.00 0.3423 0.4468 0.3577 0.2532
-0.18 -0.15 0.00 0.00 0.3421 0.4478 0.3579 0.2522
-0.18 -0.15 0.00 0.00 0.3423 0.4483 0.3577 0.2517
-0.18 -0.15 0.00 0.00 0.3424 0.449 0.3576 0.251
-0.18 -0.15 0.00 0.00 0.3422 0.4498 0.3578 0.2502
-0.18 -0.16 0.00 0.00 0.3422 0.4508 0.3578 0.2492
-0.18 -0.16 0.00 0.00 0.3423 0.4516 0.3577 0.2484
-0.18 -0.16 0.00 0.00 0.3422 0.4523 0.3578 0.2477
-0.18 -0.16 0.00 0.00 0.3423 0.453 0.3577 0.247
-0.19 -0.16 0.00 0.00 0.3421 0.4539 0.3579 0.2461
-0.19 -0.16 0.00 0.00 0.3422 0.4545 0.3578 0.2455
-0.19 -0.16 0.00 0.00 0.3422 0.4553 0.3578 0.2447
-0.19 -0.16 0.00 0.00 0.3421 0.4557 0.3579 0.2443
-0.19 -0.17 0.00 0.00 0.342 0.4571 0.358 0.2429
-0.19 -0.17 0.00 0.00 0.342 0.4576 0.358 0.2424
-0.19 -0.17 0.00 0.00 0.342 0.4588 0.358 0.2412
